OBJECTID,Naziv_staj,Linije,Opis,Napomena,RBR_GC_2,MBR_GC,IME_GC,IME_GO,IME_ZUPANI,SIFRA_PJ,sjediste_G,Shape_Leng,Shape_Area
"1040",Naletiliæeva 122 - istok,"159,160,163",smjer Savski most,15.92901899900005 45.732169999000064,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1041",Naletiliæeva 122 - zapad,"159,160,163",smjer Odranski Obre¾,15.928811000000053 45.731955999000036,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1060",Novoselci - istok,"159",smjer Savski most,15.920712000000037 45.716453999000066,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1061",Novoselci - zapad,"159",smjer Strmec,15.920880000000068 45.71686599900005,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1074",Obre¾ - ¹kola - istok,"159,160,163",smjer Savski most,15.924830000000043 45.72152299900006,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1075",Obre¾ - ¹kola - jug,"159,160,163",smjer Odranski Obre¾,15.925472999000021 45.720893999000054,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1076",Obre¾ - ¹kola - zapad,"159",smjer Strmec,15.924756999000067 45.72089599900005,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1087","Odranski Obre¾ - ulaz\izlaz linija 159,160,163","159,160,163",okreti¹te Odranski Obre¾,15.950693000000058 45.71437399900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1113",Palèiæi-odvojak - sjever,"132",smjer Savski most,15.899838000000045 45.73180399900008,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1114",Pandaki - jug,"162",smjer Savski most,15.861453999000048 45.68196699900005,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1115",Pandaki - sjever,"161,162",smjer A¹pergeri,15.861014000000068 45.682190999000056,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1139",Pavliæi - zapad,"162",smjer Savski  most,15.823519000000033 45.67494699900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1140",Pekarska - istok,"161,162",smjer Savski most,15.899366000000043 45.71491399900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1141",Pekarska - zapad,"161,162",smjer Kupineèki Kraljevec,15.899123000000031 45.714540999000064,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1165",Pipiæi - istok,"164",smjer Savski most,15.811146000000065 45.72315399900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1166",Pipiæi - zapad,"164",smjer Komari,15.810849000000076 45.72339799900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1200",Potoèko - jug,"162",smjer Savski most,15.852239999000062 45.687350999000046,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1201",Potoèko - sjever,"161,162",smjer A¹pergeri,15.852454000000023 45.687710999000046,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1214",Prevendari - istok,"164",smjer Savski most,15.804873000000043 45.70750999900008,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1215",Prevendari - zapad,"164",smjer Komari,15.804628000000037 45.707380999000065,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1231",Puèki - istok,"160",smjer Savski most,15.94282400000003 45.652731999000025,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1232",Puèki - zapad,"160,163",smjer Lipnica,15.942803000000026 45.652449999000055,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1238",Put za A¹pergere - jug,"162",smjer Savski most,15.837503000000027 45.69640699900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1239",Put za A¹pergere - sjever,"161,162",smjer A¹pergeri,15.83734000000004 45.696479999000076,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1244",Put za Franje - jug,"162",smjer Savski most,15.84002300000003 45.67888799900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1253",Put za Tumbre - jug,"162",smjer Savski most,15.87367800000004 45.68468899900006,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1254",Put za Tumbre - sjever,"161,162",smjer A¹pergeri,15.87339600000007 45.684735999000054,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1433",Sirkovina - jug,"160,163",smjer Havidiæ Selo,15.92427900000007 45.62861399900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1434",Sirkovina - sjever,"160",smjer Savski most,15.924464000000057 45.62863999900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1475",©oliæi - istok,"161,162",smjer Savski most,15.89168600000005 45.69791299900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1476",©oliæi - zapad,"161,162",smjer Kupineèki Kraljevec,15.891340999000022 45.69756799900006,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1512",Staro okreti¹te - istok,"160",smjer Savski most,15.92260200000004 45.63321799900007,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1513",Staro okreti¹te - jug,"164",smjer Savski most,15.822533000000021 45.71595399900008,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1514",Staro okreti¹te - zapad,"164",smjer Komari,15.82203400000003 45.71673399900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1515",Staro okreti¹te - zapad,"160,163",smjer Lipnica,15.922415999000066 45.633041999000056,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1530",Strmec - centar - istok,"159",smjer Savski most,15.918350000000032 45.71035399900006,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1531",Strmec - centar - zapad,"159",smjer Strmec,15.917927000000077 45.710100999000076,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1532",Strmec - Regelji - ulaz\izlaz linija 159,"159",okreti¹te Strmec - Regelji,15.901900000000069 45.69913599900008,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1533",©trpet - jug,"161",smjer Savski most,15.859735000000057 45.66396799900008,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1534",©trpet - sjever,"161",smjer ©trpet,15.859577000000058 45.66404299900006,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1535",©trpet - okreti¹te - ulaz\izlaz linija 161,"161",okreti¹te ©trpet,15.856919000000062 45.666558999000074,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1609",Tumbri - istok,"162",smjer Savski most,15.867631000000074 45.67766799900005,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1610",Tumbri - zapad,"162",smjer A¹pergeri,15.867040001000078 45.677612999000075,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1611",Turopolj. - Markulini - jug,"166",smjer Novi zagreb,15.956380000000024 45.65990899900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1612",Turopolj. - Markulini - sjever,"166",smjer D. Dragono¾ec ¹kola,15.957056000000023 45.65997599900004,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1659",Vicebani - Mataki - istok,"159,160,163",smjer Savski most,15.94820500000003 45.714851999000075,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1660",Vicebani - Mataki - zapad,"159,160,163",smjer Obre¾,15.94806599900005 45.71453299900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1674",Vikend naselje - istok,"160",smjer Savski most,15.935267001000057 45.64154299900008,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1675",Vikend naselje - istok,"163",smjer Savski most,15.915846000000045 45.661095999000054,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1676",Vikend naselje - zapad,"160,163",smjer Gornji Trpuci,15.915135999000029 45.66065399900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1677",Vikend naselje - zapad,"160,163",smjer Lipnica,15.935204000000056 45.641574999000056,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1769",®apci - istok,"160",smjer Savski most,15.924531000000059 45.63736199900006,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1770",®apci - zapad,"160,163",smjer Lipnica,15.92418199900004 45.637053999000045,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1799",®eljeznièka stanica - jug,"164",smjer Savski most,15.816973000000075 45.71375799900005,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1800",®eljeznièka stanica - sjever,"164",smjer Komari,15.816813000000025 45.71376799900003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1829",Goli Breg - groblje -jug,"132",smjer O.©. Brezovica,15.896419297000023 45.73281679400003,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1869",Zadvorska 4 - zapad,"159",smjer Strmec,15.915081225000051 45.725705626000035,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1870",Ka¹inci - zapad,"159",smjer Strmec,15.909046254000032 45.720778136000035,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1871",Zadvorska 54 - zapad,"159",smjer Strmec,15.905403814000067 45.715864219000025,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1872",Zadvorska 58B - zapad,"159",smjer Strmec,15.902839623000034 45.71363184000006,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1873",Hudobièka I. odvojak,"159",smjer Strmec,15.90168090800006 45.70932414400005,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1874",Hudobièka IV. odvojak,"159",smjer Strmec,15.90089658900007 45.705300643000044,"17","00051",BREZOVICA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Brezovica, Brezovi?ka cesta 100",71103.82066390000,127328850.45299999416
"1",144 brigade-Lj.Posavskog - jug,"279,282",smjer Dubec\Sesvete,16.102787000000035 45.812778999000045,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"14",Aleja Javora - jug,"210,231",smjer ulica Kneza Branimira,16.068543000000034 45.82317499900006,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"128","Branimirova - Èulineèka - istok, ulaz\izlaz linija 210","210",smjer Koledineèka ulica,16.06301699900007 45.82159599900007,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"129",Branimirova - Èulineèka - jug,"231",smjer Dubec,16.06398100100006 45.821078999000065,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"130",Branimirova - Èulineèka - sjever,"231",smjer Borongaj,16.061884000000077 45.82093899900008,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"131",Branimirova-Aleja Javora - jug,"231",smjer Dubec,16.070808000000056 45.822219999000026,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"132",Branimirova-Aleja Javora - sjever,"210,231",smjer Borongaj,16.068997000000024 45.822163999000054,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"262",Èulineèka - istok,"210,214,225",smjer Ulica Klin,16.063149000000067 45.82777099900005,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"263",Èulineèka - zapad,"210,214,225",smjer Ulica Kneza Branimira,16.062925000000064 45.82819599900006,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"264",Èulineèka 119 - istok,"214,225",smjer Ulica Klin,16.066016000000047 45.81513199900007,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"265",Èulineèka 119 - zapad,"214,225",smjer Resnièki gaj,16.066104001000042 45.81397099900005,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"327","Dubec - izlaz linije 212,223,224,231,261,262,263,264,267,270,271,272,273,274,279,280","212,223,224,231,261,262,263,264,267,270,271,272,273,274,279,280",terminal Dubec,16.07747500000005 45.828031999000075,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"328",Dubec - jug,"225,269",smjer Sesvetski Kraljevec,16.077442000000076 45.827472999000065,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"329",Dubec - sjever,"225",terminal Dubec,16.077912000000026 45.827552999000034,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"330",Dubec - ulaz linija 212,"212",terminal Dubec,16.07826300000005 45.82786699900004,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"331",Dubec - ulaz linija 223,"223",terminal Dubec,16.077577001000066 45.828279999000074,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"332",Dubec - ulaz linija 231,"231",terminal Dubec,16.077960000000076 45.827930999000046,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"333",Dubec - ulaz linija 263,"263",terminal Dubec,16.077987000000064 45.82803299900007,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"334",Dubec - ulaz linija 273,"273",terminal Dubec,16.077815000000044 45.828369999000074,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"335",Dubec - ulaz linija 274,"274",terminal Dubec,16.07811300000003 45.828313999000045,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"336",Dubec - ulaz linija 279,"279",terminal Dubec,16.078051000000073 45.828178999000045,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"337",Dubec - ulaz linije 224 i 270,"224,270",terminal Dubec,16.078346000000067 45.828272999000035,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"338",Dubec - ulaz linije 261 i 262,"261,262",terminal Dubec,16.07770300100003 45.82809099900004,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"340",Dubec - ulaz linije 267 i 280,"267,280",terminal Dubec,16.07780500000007 45.828230000000076,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"341",Dubec - zapad,"269",smjer Borongaj,16.076423000000034 45.82720199900007,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"741",Klin - istok,"210",smjer Koledineèka ulica,16.06320100000005 45.829453999000066,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"854",Lj. Posav. - Rimski put - sjever,"279,282",smjer Sesvete,16.101905001000034 45.80988599900007,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"855",Lj. Posav. - Rimski put - zapad,"281",smjer Glavni kolodvor,16.101008000000036 45.80927599900008,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
"856",Lj. Posavsk. - Kelekova - istok,"275,279,282",smjer Sesvete,16.10195199900005 45.81764099900005,"12","00108",DONJA DUBRAVA,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Dubrava 49",15418.38804120000,10809795.85769999959
